,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice,priceLbl
178,50.0,6900,6,1938,2000,0.0,0.0,827.0,827.0,827,424,1251,1,0,6,0,1.0,240.0,0,0,119000,"100,000 - 199,999"
179,69.0,11851,5,1948,2009,0.0,780.0,247.0,1027.0,1027,606,1633,1,0,7,1,1.0,240.0,0,100,129000,"100,000 - 199,999"
180,0.0,8239,5,1920,1962,0.0,176.0,832.0,1008.0,1060,185,1245,1,0,6,0,1.0,315.0,0,0,100000,"100,000 - 199,999"
181,68.0,9656,2,1923,1970,0.0,0.0,678.0,678.0,832,0,832,1,0,5,1,2.0,780.0,0,0,12789,"0 - 99,999"
182,60.0,8520,6,1928,2003,0.0,0.0,624.0,624.0,720,0,720,1,0,5,0,2.0,484.0,106,0,105900,"100,000 - 199,999"
183,60.0,9600,8,1900,2003,0.0,0.0,930.0,930.0,930,636,1566,2,0,7,0,1.0,288.0,54,228,150000,"100,000 - 199,999"
184,60.0,10800,5,1915,1950,0.0,686.0,0.0,686.0,966,686,1652,2,0,7,0,1.0,416.0,0,0,139000,"100,000 - 199,999"
185,50.0,9000,8,1890,2002,0.0,0.0,346.0,346.0,1157,1111,2268,3,0,7,0,2.0,624.0,0,108,240000,"200,000 - 299,999"
186,100.0,9045,5,1910,1950,0.0,0.0,840.0,840.0,1128,1128,2256,2,0,12,0,0.0,0.0,0,18,76500,"0 - 99,999"
187,90.0,7407,6,1957,1996,0.0,600.0,312.0,912.0,1236,0,1236,1,0,6,0,2.0,923.0,0,158,149700,"100,000 - 199,999"
188,60.0,7740,4,1910,1950,0.0,0.0,622.0,622.0,741,622,1363,1,0,6,0,2.0,528.0,0,0,125500,"100,000 - 199,999"
189,60.0,11340,4,1885,1950,0.0,0.0,777.0,777.0,1246,1044,2290,2,0,11,0,2.0,560.0,0,0,122500,"100,000 - 199,999"
190,60.0,10560,6,1922,1994,0.0,283.0,455.0,738.0,868,602,1470,1,1,6,0,2.0,624.0,0,0,140750,"100,000 - 199,999"
191,53.0,5830,5,1950,1997,0.0,788.0,200.0,988.0,1030,582,1612,1,1,7,0,1.0,363.0,0,0,128500,"100,000 - 199,999"
192,0.0,7793,7,1922,2005,0.0,474.0,634.0,1108.0,1160,908,2068,1,1,8,1,1.0,315.0,0,0,209500,"200,000 - 299,999"
193,50.0,5000,4,1925,1950,0.0,188.0,577.0,765.0,765,0,765,1,0,4,0,1.0,200.0,135,0,87000,"0 - 99,999"
194,50.0,6000,6,1939,1950,0.0,452.0,144.0,608.0,608,524,1132,1,0,5,0,1.0,240.0,0,0,134000,"100,000 - 199,999"
195,50.0,6000,6,1940,1950,0.0,264.0,308.0,572.0,848,348,1196,1,1,6,2,2.0,576.0,0,0,128000,"100,000 - 199,999"
196,53.0,6360,5,1942,1950,300.0,360.0,316.0,835.0,955,498,1453,1,1,7,2,1.0,240.0,0,0,132000,"100,000 - 199,999"
197,50.0,6000,6,1948,1950,0.0,300.0,480.0,780.0,780,636,1416,1,1,6,0,1.0,312.0,221,0,139900,"100,000 - 199,999"
198,52.0,6240,5,1936,1980,0.0,276.0,252.0,528.0,548,492,1040,1,0,5,0,2.0,624.0,306,0,123900,"100,000 - 199,999"
199,52.0,6240,5,1930,1950,0.0,448.0,480.0,928.0,928,608,1536,2,0,7,1,2.0,480.0,0,10,138400,"100,000 - 199,999"
200,51.0,6120,6,1923,1950,0.0,960.0,164.0,1124.0,1068,0,1068,1,0,5,1,1.0,288.0,0,0,109500,"100,000 - 199,999"
201,50.0,10300,7,1921,1950,0.0,0.0,576.0,576.0,902,808,1710,2,0,9,0,2.0,480.0,12,11,140000,"100,000 - 199,999"
202,57.0,8094,4,1915,1950,0.0,0.0,888.0,888.0,888,1074,1962,1,1,9,1,2.0,572.0,160,0,149500,"100,000 - 199,999"
203,60.0,12900,6,1912,2009,0.0,0.0,780.0,780.0,780,780,1560,1,1,7,0,0.0,0.0,344,0,159900,"100,000 - 199,999"
204,52.0,3068,6,1920,1993,0.0,0.0,662.0,662.0,662,662,1324,1,0,6,0,1.0,180.0,0,0,122000,"100,000 - 199,999"
205,110.0,8472,5,1963,1963,0.0,104.0,0.0,816.0,816,0,816,1,0,5,0,2.0,516.0,106,0,110000,"100,000 - 199,999"
206,70.0,5600,4,1930,1950,0.0,0.0,0.0,0.0,372,720,1092,2,0,7,0,0.0,0.0,0,0,55000,"0 - 99,999"
207,76.0,7630,5,1900,1996,0.0,0.0,360.0,360.0,1032,780,1812,2,0,8,1,2.0,672.0,344,0,140000,"100,000 - 199,999"
208,0.0,24090,7,1940,1950,0.0,0.0,1032.0,1032.0,1207,1196,2403,2,0,10,2,1.0,349.0,56,0,244400,"200,000 - 299,999"
209,100.0,15263,5,1959,1959,90.0,766.0,656.0,1422.0,1675,0,1675,2,0,8,2,1.0,365.0,0,132,173000,"100,000 - 199,999"
210,72.0,10632,5,1917,1950,0.0,0.0,689.0,689.0,725,499,1224,1,1,6,0,1.0,180.0,0,0,107500,"100,000 - 199,999"
211,60.0,9900,5,1915,1950,0.0,1026.0,186.0,1212.0,1212,180,1392,1,0,6,0,0.0,0.0,0,0,100000,"100,000 - 199,999"
212,65.0,6001,6,1940,1950,0.0,368.0,232.0,600.0,600,319,919,1,0,5,0,1.0,231.0,0,0,95000,"0 - 99,999"
213,0.0,6449,4,1907,1950,0.0,73.0,634.0,707.0,942,942,1884,1,1,7,0,0.0,0.0,0,0,93369,"0 - 99,999"
214,60.0,6048,5,1910,1950,0.0,736.0,120.0,856.0,936,744,1680,2,0,7,1,2.0,450.0,56,144,114900,"100,000 - 199,999"
215,54.0,6342,5,1875,1996,0.0,0.0,780.0,780.0,780,240,1020,1,0,6,0,0.0,0.0,0,0,94000,"0 - 99,999"
216,72.0,10773,4,1967,1967,72.0,704.0,1128.0,1832.0,1832,0,1832,2,0,8,0,0.0,0.0,0,58,136000,"100,000 - 199,999"
217,72.0,10778,4,1968,1968,0.0,0.0,1768.0,1768.0,1768,0,1768,2,0,8,0,0.0,0.0,0,0,136500,"100,000 - 199,999"
218,75.0,11625,5,1965,1965,0.0,841.0,198.0,1039.0,1039,0,1039,1,1,6,0,2.0,504.0,0,0,131500,"100,000 - 199,999"
219,0.0,11341,5,1957,1996,180.0,1302.0,90.0,1392.0,1392,0,1392,1,1,5,1,2.0,528.0,0,0,121500,"100,000 - 199,999"
220,70.0,8521,5,1967,1967,0.0,842.0,70.0,912.0,912,0,912,1,0,5,1,1.0,336.0,0,0,125000,"100,000 - 199,999"
221,0.0,8246,5,1968,2001,0.0,188.0,204.0,1060.0,1060,0,1060,1,0,6,1,1.0,270.0,406,90,154000,"100,000 - 199,999"
222,65.0,7800,5,1966,2008,47.0,240.0,150.0,864.0,892,0,892,1,0,5,0,1.0,416.0,0,0,137900,"100,000 - 199,999"
223,80.0,9364,6,1969,1969,143.0,371.0,292.0,663.0,663,689,1352,1,1,7,0,1.0,299.0,379,36,158000,"100,000 - 199,999"
224,65.0,7832,5,1968,1968,0.0,775.0,89.0,864.0,864,0,864,1,0,4,0,1.0,280.0,226,0,137250,"100,000 - 199,999"
225,0.0,7424,5,1978,1978,0.0,1319.0,0.0,1319.0,1373,0,1373,1,0,5,2,2.0,591.0,0,0,160250,"100,000 - 199,999"
226,86.0,11227,5,1968,1968,0.0,267.0,0.0,720.0,720,720,1440,1,1,7,2,2.0,480.0,192,38,163000,"100,000 - 199,999"
227,0.0,11616,6,1978,1978,328.0,438.0,234.0,672.0,672,714,1386,2,1,6,1,2.0,440.0,335,0,158900,"100,000 - 199,999"
228,80.0,14000,7,1996,1997,0.0,1201.0,105.0,1306.0,1306,954,2260,2,1,7,0,2.0,533.0,296,44,328000,"300,000 - 399,999"
229,0.0,20062,7,1977,2001,0.0,1092.0,328.0,1420.0,1483,0,1483,1,1,4,2,2.0,690.0,496,0,270000,"200,000 - 299,999"
230,94.0,9259,4,1927,1950,0.0,0.0,660.0,660.0,756,0,756,1,0,4,0,2.0,440.0,80,0,85000,"0 - 99,999"
231,60.0,9600,4,1950,1995,0.0,442.0,625.0,1067.0,1067,0,1067,2,0,4,0,2.0,436.0,290,0,128000,"100,000 - 199,999"
232,0.0,23595,7,1979,1979,0.0,1258.0,74.0,1332.0,1332,192,1524,0,1,4,1,2.0,586.0,268,0,260000,"200,000 - 299,999"
233,0.0,17082,6,1978,1992,288.0,964.0,153.0,1117.0,1117,864,1981,2,1,8,1,2.0,522.0,336,104,230000,"200,000 - 299,999"
234,124.0,18600,3,1938,1990,0.0,288.0,0.0,972.0,1052,558,1610,2,0,8,1,1.0,480.0,0,0,124000,"100,000 - 199,999"
235,85.0,10625,5,1920,1950,0.0,108.0,350.0,458.0,835,0,835,1,0,5,0,1.0,366.0,0,0,83000,"0 - 99,999"
236,65.0,11479,6,1950,1987,0.0,104.0,172.0,663.0,1074,0,1074,1,0,6,1,1.0,467.0,0,52,144500,"100,000 - 199,999"
237,68.0,9571,5,1956,1956,0.0,739.0,405.0,1144.0,1144,0,1144,1,0,6,0,1.0,596.0,44,0,129000,"100,000 - 199,999"
238,50.0,9350,4,1947,1979,0.0,192.0,564.0,756.0,1169,0,1531,1,0,8,1,1.0,209.0,0,0,127000,"100,000 - 199,999"
239,75.0,9525,5,1954,1998,0.0,954.0,218.0,1172.0,1172,0,1172,1,0,5,0,1.0,366.0,240,0,128000,"100,000 - 199,999"
240,83.0,10420,6,2009,2009,0.0,36.0,1176.0,1212.0,1212,0,1212,2,0,6,0,2.0,460.0,100,22,186000,"100,000 - 199,999"
241,44.0,17485,7,2009,2010,96.0,1346.0,162.0,1508.0,1508,0,1508,1,0,5,2,2.0,572.0,0,0,308030,"300,000 - 399,999"
242,0.0,11200,5,1964,1964,0.0,0.0,1250.0,1250.0,1298,0,1298,2,0,5,0,2.0,504.0,0,144,114000,"100,000 - 199,999"
243,60.0,11100,4,1946,2006,0.0,0.0,0.0,0.0,930,0,930,1,0,6,0,1.0,308.0,0,0,84900,"0 - 99,999"
244,77.0,9206,6,1985,1985,336.0,0.0,741.0,741.0,977,755,1732,2,1,7,1,2.0,476.0,192,46,178000,"100,000 - 199,999"
245,83.0,11980,7,1987,1987,177.0,1433.0,0.0,1433.0,1433,0,1433,1,1,4,2,2.0,528.0,0,278,270000,"200,000 - 299,999"
246,87.0,12361,6,1993,1993,85.0,860.0,86.0,946.0,964,838,1802,2,1,8,1,4.0,1017.0,450,92,218000,"200,000 - 299,999"
247,80.0,9938,7,1993,1994,246.0,750.0,300.0,1050.0,1062,887,1949,2,1,8,1,2.0,574.0,156,90,236000,"200,000 - 299,999"
248,73.0,9069,6,1992,1992,0.0,747.0,189.0,936.0,996,0,996,1,0,5,0,2.0,564.0,120,0,147000,"100,000 - 199,999"
249,64.0,10475,8,2008,2008,72.0,0.0,1694.0,1694.0,1694,0,1694,2,0,7,0,3.0,776.0,160,33,245350,"200,000 - 299,999"
250,64.0,6762,7,2006,2006,24.0,686.0,501.0,1187.0,1208,0,1208,2,0,6,0,2.0,632.0,105,61,206000,"200,000 - 299,999"
251,94.0,10402,7,2009,2009,0.0,0.0,1226.0,1226.0,1226,0,1226,2,0,6,0,3.0,740.0,0,36,198900,"100,000 - 199,999"
252,64.0,7360,7,2010,2010,80.0,24.0,1198.0,1222.0,1222,0,1222,2,0,6,0,2.0,615.0,0,54,187000,"100,000 - 199,999"
253,90.0,12376,7,1990,1990,0.0,1470.0,203.0,1673.0,1699,1523,3222,3,0,11,2,3.0,594.0,367,0,320000,"300,000 - 399,999"
254,82.0,14235,6,1900,1993,0.0,0.0,676.0,676.0,831,614,1445,2,0,6,0,2.0,484.0,0,59,138500,"100,000 - 199,999"
255,80.0,8816,6,1971,1971,80.0,504.0,506.0,1010.0,1052,0,1052,1,0,6,0,2.0,440.0,0,0,155000,"100,000 - 199,999"
256,82.0,11105,5,1996,1996,0.0,870.0,0.0,870.0,965,0,965,1,0,4,0,2.0,580.0,71,0,159000,"100,000 - 199,999"
257,0.0,9337,7,1997,1998,0.0,353.0,525.0,878.0,892,800,1692,2,1,8,1,2.0,513.0,0,39,191000,"100,000 - 199,999"
258,70.0,8750,6,1998,1998,116.0,505.0,299.0,804.0,804,878,1682,2,1,7,0,2.0,523.0,0,77,200500,"200,000 - 299,999"
259,38.0,15240,5,1977,2004,0.0,198.0,140.0,1026.0,1026,0,1026,1,1,5,0,1.0,308.0,316,85,150000,"100,000 - 199,999"
260,0.0,10900,6,1977,1977,153.0,378.0,311.0,689.0,689,703,1392,1,1,6,0,1.0,299.0,0,36,161750,"100,000 - 199,999"
261,75.0,10650,5,1976,1976,0.0,182.0,0.0,894.0,894,0,894,1,0,5,0,1.0,308.0,365,0,128200,"100,000 - 199,999"
262,68.0,7480,5,1972,1972,0.0,480.0,396.0,876.0,876,0,876,1,0,5,0,2.0,484.0,0,0,127000,"100,000 - 199,999"
263,80.0,10389,8,2003,2003,320.0,1682.0,296.0,1978.0,1978,0,1978,2,1,8,1,3.0,850.0,188,25,318000,"300,000 - 399,999"
264,0.0,11423,8,2001,2002,479.0,1358.0,223.0,1581.0,1601,0,1601,2,0,6,1,2.0,670.0,180,0,272000,"200,000 - 299,999"
265,44.0,9548,7,2003,2003,223.0,483.0,458.0,941.0,941,888,1829,2,1,7,1,2.0,613.0,192,39,237000,"200,000 - 299,999"
266,75.0,9375,7,1997,1997,0.0,0.0,1040.0,1040.0,1044,1054,2098,2,1,9,1,2.0,621.0,331,38,240000,"200,000 - 299,999"
267,48.0,12137,7,1998,1998,442.0,0.0,1649.0,1649.0,1661,0,1661,2,0,6,0,2.0,598.0,0,34,224900,"200,000 - 299,999"
268,0.0,4435,6,2003,2003,170.0,672.0,176.0,848.0,848,0,848,1,0,4,0,2.0,420.0,140,0,143750,"100,000 - 199,999"
269,0.0,4426,6,2004,2004,169.0,662.0,186.0,848.0,848,0,848,1,0,3,0,2.0,420.0,160,0,143000,"100,000 - 199,999"
270,48.0,10635,8,2003,2003,171.0,370.0,315.0,1657.0,1668,0,1668,2,0,8,1,2.0,502.0,0,262,232000,"200,000 - 299,999"
271,70.0,8400,7,2004,2005,109.0,712.0,761.0,1473.0,1484,0,1484,2,0,7,0,2.0,606.0,0,35,213000,"200,000 - 299,999"
272,65.0,8773,7,2004,2004,98.0,24.0,1390.0,1414.0,1414,0,1414,2,0,6,0,2.0,494.0,132,105,185500,"100,000 - 199,999"
273,67.0,8777,3,1945,2007,0.0,0.0,0.0,0.0,640,0,640,1,0,5,0,1.0,240.0,0,0,84900,"0 - 99,999"
274,68.0,8842,5,1954,1954,0.0,0.0,381.0,381.0,992,0,992,1,0,6,0,1.0,319.0,60,0,155891,"100,000 - 199,999"
275,75.0,9825,5,1965,1965,0.0,0.0,0.0,0.0,1664,0,1664,2,0,8,0,0.0,0.0,0,0,100000,"100,000 - 199,999"
276,60.0,10044,5,1968,1968,0.0,1070.0,126.0,1196.0,1196,0,1196,1,0,6,0,1.0,336.0,257,0,144000,"100,000 - 199,999"
277,89.0,11792,4,1948,1950,0.0,0.0,744.0,744.0,792,328,1120,1,0,5,0,2.0,480.0,0,0,64000,"0 - 99,999"
278,65.0,6305,6,1975,1975,0.0,528.0,480.0,1008.0,1096,0,1096,1,0,5,1,1.0,352.0,0,0,125200,"100,000 - 199,999"
279,94.0,7819,6,1976,1976,0.0,422.0,480.0,1029.0,1117,0,1117,1,0,6,1,2.0,672.0,144,0,107000,"100,000 - 199,999"
280,64.0,6410,4,1958,1958,0.0,0.0,960.0,960.0,960,0,960,1,0,5,0,0.0,0.0,0,0,90000,"0 - 99,999"
281,80.0,8546,4,2003,2004,0.0,0.0,1121.0,1121.0,1121,0,1121,2,0,5,0,2.0,440.0,132,64,140000,"100,000 - 199,999"
282,52.0,8741,6,1945,1950,0.0,94.0,641.0,735.0,798,689,1487,1,1,7,1,1.0,220.0,0,140,113000,"100,000 - 199,999"
283,60.0,12180,4,1941,1950,0.0,348.0,324.0,672.0,672,252,924,1,0,5,0,1.0,280.0,0,0,80000,"0 - 99,999"
284,68.0,8562,5,1957,2002,145.0,383.0,833.0,1216.0,1526,0,1526,1,0,7,1,1.0,364.0,116,78,144500,"100,000 - 199,999"
285,67.0,4853,5,1924,1999,203.0,133.0,974.0,1107.0,1296,0,1296,2,0,5,1,1.0,260.0,0,0,104000,"100,000 - 199,999"
286,66.0,6858,6,1915,1950,0.0,0.0,806.0,806.0,841,806,1647,1,1,6,0,1.0,216.0,0,66,128000,"100,000 - 199,999"
287,45.0,8212,3,1914,1950,0.0,203.0,661.0,864.0,864,0,864,1,0,5,0,1.0,200.0,0,0,58500,"0 - 99,999"
288,50.0,5000,5,1924,1950,0.0,218.0,808.0,1026.0,1026,665,1691,2,0,6,1,1.0,308.0,0,0,127000,"100,000 - 199,999"
289,0.0,7890,6,1939,1950,0.0,238.0,618.0,856.0,856,0,856,1,0,4,1,2.0,399.0,0,0,126000,"100,000 - 199,999"
290,60.0,7200,4,1967,1967,0.0,0.0,0.0,0.0,862,1788,2650,3,0,10,0,0.0,0.0,0,0,160000,"100,000 - 199,999"
291,51.0,9839,5,1931,1950,0.0,0.0,894.0,894.0,894,772,1666,1,0,7,1,0.0,0.0,0,156,100000,"100,000 - 199,999"
292,50.0,9638,6,1919,1990,0.0,0.0,804.0,804.0,1699,748,2447,2,0,10,1,1.0,336.0,272,0,169000,"100,000 - 199,999"
293,78.0,10452,7,1941,1985,371.0,426.0,850.0,1528.0,1225,908,2133,1,1,8,2,1.0,312.0,0,0,257500,"200,000 - 299,999"
294,78.0,15600,5,1950,1991,430.0,375.0,657.0,1032.0,1102,1075,2177,2,1,11,0,2.0,484.0,0,0,215000,"200,000 - 299,999"
295,66.0,9042,7,1941,2006,0.0,275.0,877.0,1152.0,1188,1152,2340,2,0,9,2,1.0,252.0,0,60,266500,"200,000 - 299,999"
296,100.0,17500,7,1959,2002,0.0,1406.0,496.0,1902.0,1902,0,1902,2,0,7,2,2.0,567.0,0,207,335000,"300,000 - 399,999"
297,85.0,19645,7,1994,2007,44.0,343.0,80.0,423.0,896,756,1652,2,1,6,0,2.0,473.0,0,0,203135,"200,000 - 299,999"
298,35.0,3907,8,1989,1989,0.0,747.0,235.0,982.0,1034,0,1034,1,0,4,1,2.0,598.0,141,36,185000,"100,000 - 199,999"
299,35.0,3907,8,1989,1989,0.0,76.0,1115.0,1191.0,1191,0,1191,2,0,5,1,2.0,531.0,112,81,162500,"100,000 - 199,999"
300,100.0,15602,7,1959,1997,0.0,1247.0,254.0,1501.0,1801,0,1801,2,0,6,2,2.0,484.0,0,54,289000,"200,000 - 299,999"
301,40.0,5436,4,1922,2007,0.0,735.0,61.0,796.0,796,358,1154,1,0,7,0,1.0,240.0,0,96,125500,"100,000 - 199,999"
302,58.0,8154,2,1941,1950,0.0,480.0,0.0,480.0,540,0,540,1,0,4,0,1.0,200.0,0,0,82000,"0 - 99,999"
303,50.0,9140,6,1921,1975,0.0,308.0,321.0,629.0,727,380,1107,1,0,5,0,1.0,625.0,0,56,110000,"100,000 - 199,999"
304,60.0,7500,4,1920,1950,0.0,0.0,698.0,698.0,698,430,1128,1,0,6,0,2.0,528.0,30,0,68400,"0 - 99,999"
305,66.0,8712,4,1900,1950,0.0,0.0,859.0,859.0,859,319,1178,1,0,7,0,1.0,384.0,68,0,102776,"100,000 - 199,999"
306,66.0,8712,5,1952,1952,0.0,0.0,540.0,540.0,1044,0,1044,1,0,4,0,2.0,504.0,0,0,55993,"0 - 99,999"
307,66.0,8712,4,1896,1950,0.0,0.0,756.0,756.0,952,0,952,1,0,5,0,1.0,330.0,0,0,50138,"0 - 99,999"
308,44.0,3811,8,2004,2005,186.0,1373.0,221.0,1594.0,1646,0,1646,2,0,5,1,2.0,525.0,128,53,246000,"200,000 - 299,999"
309,85.0,11050,8,1998,1999,0.0,615.0,434.0,1049.0,1036,880,1916,2,1,8,1,3.0,741.0,0,70,254900,"200,000 - 299,999"
310,74.0,9620,6,1977,1977,0.0,679.0,564.0,1243.0,1285,0,1285,2,0,6,1,2.0,473.0,375,26,190000,"100,000 - 199,999"
311,129.0,9196,7,2003,2003,0.0,0.0,1560.0,1560.0,1560,0,1560,2,0,7,0,2.0,573.0,100,150,201000,"200,000 - 299,999"
312,0.0,12328,6,1976,1976,335.0,539.0,473.0,1012.0,1034,0,1034,1,0,6,0,3.0,888.0,0,0,169900,"100,000 - 199,999"
313,0.0,12760,6,1976,1976,0.0,0.0,1958.0,1958.0,2048,0,2048,3,0,9,0,2.0,776.0,0,0,170000,"100,000 - 199,999"
314,0.0,57200,5,1948,1950,0.0,353.0,60.0,747.0,1687,0,1687,1,0,7,2,2.0,572.0,0,0,160000,"100,000 - 199,999"
315,88.0,11896,7,2008,2008,60.0,78.0,1258.0,1336.0,1346,0,1346,2,0,6,1,3.0,660.0,100,48,220000,"200,000 - 299,999"
316,73.0,9803,7,2009,2010,0.0,0.0,1214.0,1214.0,1214,0,1214,2,0,6,0,2.0,520.0,0,25,179781,"100,000 - 199,999"
317,73.0,9802,5,2006,2007,0.0,0.0,384.0,384.0,744,700,1444,2,1,7,0,2.0,400.0,100,0,174000,"100,000 - 199,999"
318,92.0,12003,8,2009,2010,84.0,0.0,774.0,774.0,774,1194,1968,2,1,8,1,3.0,680.0,0,75,269500,"200,000 - 299,999"
319,80.0,11316,7,2002,2003,44.0,624.0,193.0,817.0,824,1070,1894,2,1,8,1,2.0,510.0,0,40,214900,"200,000 - 299,999"
320,85.0,14191,8,2002,2002,0.0,0.0,967.0,967.0,993,915,1908,2,1,9,0,2.0,431.0,135,0,202900,"200,000 - 299,999"
321,89.0,13214,9,2008,2009,0.0,0.0,2002.0,2002.0,2018,0,2018,2,0,10,1,3.0,746.0,144,76,378500,"300,000 - 399,999"
322,85.0,15300,5,1965,1977,0.0,42.0,1026.0,1068.0,1264,0,1264,1,0,7,1,2.0,528.0,0,0,169000,"100,000 - 199,999"
323,93.0,10114,5,2004,2005,0.0,0.0,1430.0,1430.0,1430,0,1430,2,0,7,0,2.0,624.0,0,0,173500,"100,000 - 199,999"
324,94.0,9400,6,1971,1971,0.0,0.0,912.0,912.0,912,912,1824,2,2,8,0,0.0,0.0,128,0,139000,"100,000 - 199,999"
325,0.0,11875,5,1999,1999,0.0,0.0,1344.0,1344.0,1344,0,1344,2,0,7,1,2.0,686.0,328,0,166500,"100,000 - 199,999"
326,0.0,1974,4,1973,1973,0.0,334.0,212.0,546.0,546,546,1092,1,1,6,0,1.0,286.0,120,96,83500,"0 - 99,999"
327,31.0,2394,5,1973,1973,0.0,915.0,30.0,945.0,945,0,945,1,0,5,1,1.0,253.0,174,0,119500,"100,000 - 199,999"
328,36.0,2592,5,1976,1976,0.0,129.0,175.0,536.0,536,576,1112,1,1,4,0,1.0,336.0,182,0,85000,"0 - 99,999"
329,21.0,1476,4,1970,1970,0.0,176.0,370.0,546.0,546,546,1092,1,1,5,0,0.0,0.0,200,26,76000,"0 - 99,999"
330,21.0,1491,4,1972,1972,0.0,150.0,0.0,630.0,630,0,630,1,0,3,0,0.0,0.0,96,24,75500,"0 - 99,999"
331,21.0,1900,4,1970,1970,0.0,0.0,546.0,546.0,546,546,1092,1,1,5,0,0.0,0.0,0,0,88250,"0 - 99,999"
332,21.0,1890,4,1972,1972,0.0,294.0,252.0,546.0,546,546,1092,1,1,5,0,1.0,286.0,0,0,85500,"0 - 99,999"
333,50.0,6953,5,1971,2004,0.0,469.0,395.0,864.0,874,0,874,1,0,5,0,1.0,352.0,0,0,130000,"100,000 - 199,999"
334,0.0,26142,5,1962,1962,189.0,593.0,595.0,1188.0,1188,0,1188,1,0,6,0,1.0,312.0,261,39,157900,"100,000 - 199,999"
335,76.0,12887,5,1984,1984,0.0,207.0,36.0,833.0,833,0,833,1,0,5,0,2.0,495.0,431,0,149900,"100,000 - 199,999"
336,70.0,7700,5,1985,1986,0.0,0.0,1216.0,1216.0,1216,1216,2432,4,2,10,0,2.0,616.0,200,0,159000,"100,000 - 199,999"
337,63.0,10475,5,1991,1991,0.0,458.0,166.0,624.0,624,650,1274,1,1,6,0,2.0,576.0,22,0,136000,"100,000 - 199,999"
338,68.0,10544,5,1969,1969,0.0,476.0,388.0,864.0,864,615,1479,2,0,8,0,1.0,275.0,287,0,161000,"100,000 - 199,999"
339,76.0,9892,8,1994,1995,0.0,1341.0,54.0,1679.0,1803,0,1803,2,1,6,2,2.0,482.0,129,64,285000,"200,000 - 299,999"
340,74.0,12961,6,1993,1994,0.0,944.0,208.0,1152.0,1152,645,1797,2,1,7,1,2.0,616.0,162,312,231000,"200,000 - 299,999"
341,74.0,13008,6,1956,1956,0.0,564.0,318.0,882.0,882,0,882,1,0,5,0,1.0,502.0,0,0,124500,"100,000 - 199,999"
342,85.0,10200,6,1974,1974,440.0,844.0,590.0,1434.0,1434,0,1434,2,0,7,1,2.0,528.0,80,21,157000,"100,000 - 199,999"
343,75.0,13860,8,1972,1995,0.0,1410.0,542.0,1952.0,2000,704,2704,2,1,9,3,2.0,538.0,269,111,345000,"300,000 - 399,999"
344,88.0,10179,6,1997,1997,0.0,847.0,98.0,945.0,945,663,1608,2,1,7,1,2.0,470.0,252,30,189500,"100,000 - 199,999"
345,0.0,11792,8,2003,2003,188.0,850.0,158.0,1008.0,1008,1275,2283,2,1,9,1,3.0,632.0,120,46,270000,"200,000 - 299,999"
346,60.0,8400,7,1996,1997,32.0,284.0,100.0,384.0,958,670,1628,2,1,7,1,2.0,390.0,48,72,189000,"100,000 - 199,999"
347,42.0,14892,9,2006,2007,160.0,1320.0,426.0,1746.0,1746,0,1746,2,0,7,2,3.0,758.0,201,39,377500,"300,000 - 399,999"
348,0.0,8530,7,1995,1996,22.0,0.0,384.0,384.0,804,670,1474,2,1,7,1,2.0,400.0,120,72,168500,"100,000 - 199,999"
349,28.0,7296,8,2004,2005,0.0,1965.0,243.0,2208.0,2522,0,2522,2,0,8,1,2.0,564.0,182,57,375000,"300,000 - 399,999"
350,40.0,5664,8,2000,2000,0.0,1158.0,343.0,1501.0,1659,0,1659,2,0,5,1,2.0,499.0,212,59,278000,"200,000 - 299,999"
351,61.0,7380,8,1998,1998,0.0,341.0,1077.0,1418.0,1478,0,1478,2,0,5,0,2.0,495.0,168,43,240000,"200,000 - 299,999"
352,57.0,8013,8,1995,1996,0.0,741.0,846.0,1587.0,1734,0,1734,2,0,6,0,2.0,528.0,52,50,239500,"200,000 - 299,999"
353,57.0,8923,7,1998,1998,0.0,189.0,195.0,384.0,751,631,1382,2,1,7,1,2.0,396.0,256,0,177500,"100,000 - 199,999"
354,74.0,10141,7,1998,1998,40.0,0.0,832.0,832.0,885,833,1718,2,1,7,1,2.0,427.0,0,94,185000,"100,000 - 199,999"
355,60.0,7500,6,1998,1999,0.0,476.0,476.0,952.0,952,684,1636,2,1,7,1,2.0,440.0,0,84,191000,"100,000 - 199,999"
356,59.0,7837,6,1993,1994,0.0,0.0,799.0,799.0,799,772,1571,2,1,7,1,2.0,380.0,0,40,178000,"100,000 - 199,999"
357,0.0,9765,6,1993,1993,68.0,310.0,370.0,680.0,680,790,1470,2,1,6,1,2.0,420.0,232,63,185000,"100,000 - 199,999"
358,0.0,8803,6,1994,1995,0.0,600.0,107.0,707.0,707,809,1516,2,1,7,1,2.0,409.0,0,46,181316,"100,000 - 199,999"
359,58.0,7250,6,1993,1993,45.0,0.0,1181.0,1181.0,1190,0,1190,2,0,6,1,2.0,430.0,0,21,166000,"100,000 - 199,999"
